#Software: Microsoft Internet Information Services 8.0
#Version: 1.0
#Date: 2017-05-08 06:55:51
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2017-05-08 07:37:09 ::1 GET /__browserLink/requestData/9fdd80091fb849548931aea8cbe1ad28 version=2 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/settings/Edit/163 200 0 0 43
2017-05-08 07:37:14 ::1 POST /settings/Edit/163 - 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/settings/Edit/163 302 0 0 504
2017-05-08 07:37:14 ::1 GET /settings - 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/settings/Edit/163 200 0 0 561
2017-05-08 07:37:14 ::1 GET /__browserLink/requestData/26d40fcad7594bffa38c13b01309ac71 version=2 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/settings 200 0 0 68
2017-05-08 07:37:23 ::1 GET /Dashboard/ViewDashboard - 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/settings 200 0 0 741
2017-05-08 07:37:23 ::1 GET /__browserLink/requestData/502c6436f79e4cd8b4ec8ea753025661 version=2 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/Dashboard/ViewDashboard 200 0 0 159
2017-05-08 07:37:23 ::1 GET /Dashboard/getAjaxTab/1 sDate=null&eDate=null 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/Dashboard/ViewDashboard 200 0 0 436
2017-05-08 07:37:23 ::1 GET /Scripts/v2/easy.pie.chart/jquery.easing.1.3.js _=1494229043768 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/Dashboard/ViewDashboard 200 0 0 11
2017-05-08 07:37:23 ::1 GET /Scripts/v2/easy.pie.chart/jquery.easypiechart.min.js _=1494229043784 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/Dashboard/ViewDashboard 200 0 0 25
2017-05-08 07:37:23 ::1 GET /Scripts/v2/morris.charts/morris.min.js _=1494229043824 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/Dashboard/ViewDashboard 200 0 0 57
2017-05-08 07:37:23 ::1 GET /Scripts/v2/morris.charts/raphael.min.js _=1494229043889 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/Dashboard/ViewDashboard 200 0 0 22
2017-05-08 07:37:24 ::1 GET /Dashboard/GetExpenseApprovals/ sDate=null&eDate=null 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/Dashboard/ViewDashboard 200 0 0 558
2017-05-08 07:37:24 ::1 GET /Dashboard/GetExpensePostings/ sDate=null&eDate=null 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/Dashboard/ViewDashboard 200 0 0 1128
